postcode,bn_division,bn_district,bn_thana,bn_suboffice,bn_postcode,en_division,en_district,en_thana,en_suboffice,en_postcode
8566,বরিশাল,পিরোজপুর,মঠবাড়িয়া,শিলারগঞ্জ,৮৫৬৬,Barisal,Pirojpur,Mathbaria,Shilarganj,8566
8600,বরিশাল,পটুয়াখালী,পটুয়াখালী সদর,পটুয়াখালী সদর,৮৬০০,Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,8600
8601,বরিশাল,পটুয়াখালী,পটুয়াখালী সদর,মৌকরণ,৮৬০১,Barisal,Patuakhali,Patuakhali Sadar,Moukaran,8601
8602,বরিশাল,পটুয়াখালী,পটুয়াখালী সদর,দুমকী,৮৬০২,Barisal,Patuakhali,Patuakhali Sadar,Dumkee,8602
8603,বরিশাল,পটুয়াখালী,পটুয়াখালী সদর,রহিমাবাদ,৮৬০৩,Barisal,Patuakhali,Patuakhali Sadar,Rahimabad,8603
8610,বরিশাল,পটুয়াখালী,সুবিদখালী,সুবিদখালী,৮৬১০,Barisal,Patuakhali,Subidkhali,Subidkhali,8610
8620,বরিশাল,পটুয়াখালী,বাউফল,বাউফল,৮৬২০,Barisal,Patuakhali,Bauphal,Bauphal,8620
8621,বরিশাল,পটুয়াখালী,বাউফল,বাগাবন্দর,৮৬২১,Barisal,Patuakhali,Bauphal,Bagabandar,8621
8622,বরিশাল,পটুয়াখালী,বাউফল,বীরপাশা,৮৬২২,Barisal,Patuakhali,Bauphal,Birpasha,8622
8623,বরিশাল,পটুয়াখালী,বাউফল,কালীশুরী,৮৬২৩,Barisal,Patuakhali,Bauphal,Kalishari,8623
8624,বরিশাল,পটুয়াখালী,বাউফল,কালাইয়া,৮৬২৪,Barisal,Patuakhali,Bauphal,Kalaia,8624
8630,বরিশাল,পটুয়াখালী,দশমিনা,দশমিনা,৮৬৩০,Barisal,Patuakhali,Dashmina,Dashmina,8630
8640,বরিশাল,পটুয়াখালী,গলাচিপা,গলাচিপা,৮৬৪০,Barisal,Patuakhali,Galachipa,Galachipa,8640
8641,বরিশাল,পটুয়াখালী,গলাচিপা,গাজীপুর বন্দর,৮৬৪১,Barisal,Patuakhali,Galachipa,Gazipur Bandar,8641
8650,বরিশাল,পটুয়াখালী,খেপুপাড়া,খেপুপাড়া,৮৬৫০,Barisal,Patuakhali,Khepupara,Khepupara,8650
8651,বরিশাল,পটুয়াখালী,খেপুপাড়া,মহীপুর,৮৬৫১,Barisal,Patuakhali,Khepupara,Mahipur,8651
8700,বরিশাল,বরগুনা,বরগুনা সদর,বরগুনা সদর,৮৭০০,Barisal,Barguna,Barguna Sadar,Barguna Sadar,8700
8701,বরিশাল,বরগুনা,বরগুনা সদর,নালি বন্দর,৮৭০১,Barisal,Barguna,Barguna Sadar,Nali Bandar,8701
8710,বরিশাল,বরগুনা,আমতলী,আমতলী,৮৭১০,Barisal,Barguna,Amtali,Amtali,8710
8720,বরিশাল,বরগুনা,পাথরঘাটা,পাথরঘাটা,৮৭২০,Barisal,Barguna,Patharghata,Patharghata,8720
8721,বরিশাল,বরগুনা,পাথরঘাটা,কাকচিড়া,৮৭২১,Barisal,Barguna,Patharghata,Kakchira,8721
8730,বরিশাল,বরগুনা,বামনা,বামনা,৮৭৩০,Barisal,Barguna,Bamna,Bamna,8730
8740,বরিশাল,বরগুনা,বেতাগী,বেতাগী,৮৭৪০,Barisal,Barguna,Betagi,Betagi,8740
8741,বরিশাল,বরগুনা,বেতাগী,দারুল ঊলম,৮৭৪১,Barisal,Barguna,Betagi,Darul Ulam,8741
