postcode,bn_division,bn_district,bn_thana,bn_suboffice,bn_postcode,en_division,en_district,en_thana,en_suboffice,en_postcode
1236,ঢাকা,ঢাকা,যাত্রাবাড়ী,দনিয়া,১২৩৬,Dhaka,Dhaka,Jatrabari,Dhania TSO,1236
1310,ঢাকা,ঢাকা,কেরানীগঞ্জ,কেরানীগঞ্জ,১৩১০,Dhaka,Dhaka,Keraniganj,Keraniganj,1310
1311,ঢাকা,ঢাকা,কেরানীগঞ্জ,ঢাকা পাট কল,১৩১১,Dhaka,Dhaka,Keraniganj,Dhaka Jute Mills,1311
1312,ঢাকা,ঢাকা,কেরানীগঞ্জ,আটি,১৩১২,Dhaka,Dhaka,Keraniganj,Ati,1312
1313,ঢাকা,ঢাকা,কেরানীগঞ্জ,কালাটিয়া,১৩১৩,Dhaka,Dhaka,Keraniganj,Kalatia,1313
1320,ঢাকা,ঢাকা,নবাবগঞ্জ,নবাবগঞ্জ,১৩২০,Dhaka,Dhaka,Nawabganj,Nawabganj,1320
1321,ঢাকা,ঢাকা,নবাবগঞ্জ,হাসনাবাদ,১৩২১,Dhaka,Dhaka,Nawabganj,Hasnabad,1321
1322,ঢাকা,ঢাকা,নবাবগঞ্জ,দাউদপুর,১৩২২,Dhaka,Dhaka,Nawabganj,Daudpur,1322
1323,ঢাকা,ঢাকা,নবাবগঞ্জ,আগলা,১৩২৩,Dhaka,Dhaka,Nawabganj,Agla,1323
1324,ঢাকা,ঢাকা,নবাবগঞ্জ,খালপাড়,১৩২৪,Dhaka,Dhaka,Nawabganj,Khalpar,1324
1325,ঢাকা,ঢাকা,নবাবগঞ্জ,চুরাইন,১৩২৫,Dhaka,Dhaka,Nawabganj,Churain,1325
1330,ঢাকা,ঢাকা,জয়পাড়া,জয়পাড়া,১৩৩০,Dhaka,Dhaka,Joypara,Joypara,1330
1331,ঢাকা,ঢাকা,জয়পাড়া,পালামগঞ্জ,১৩৩১,Dhaka,Dhaka,Joypara,Palamganj,1331
1332,ঢাকা,ঢাকা,জয়পাড়া,নারিশা,১৩৩২,Dhaka,Dhaka,Joypara,Narisha,1332
1333,ঢাকা,মুন্সীগঞ্জ,লৌহজং,হারিদিয়া,১৩৩৩,Dhaka,Dhaka,Lohajong,Haridia,1333
1335,ঢাকা,মুন্সীগঞ্জ,লৌহজং,মেদিনী মণ্ডল,১৩৩৫,Dhaka,Dhaka,Lohajong,Madini Mandal,1335
1340,ঢাকা,ঢাকা,সাভার,সাভার,১৩৪০,Dhaka,Dhaka,Savar,Savar,1340
1341,ঢাকা,ঢাকা,সাভার,ডেইরি ফার্ম,১৩৪১,Dhaka,Dhaka,Savar,Dairy Farm,1341
1342,ঢাকা,ঢাকা,সাভার,জাহাঙ্গীরনগর বিশ্ববিদ্যালয়,১৩৪২,Dhaka,Dhaka,Savar,Jahangirnagar University,1342
