postcode,bn_division,bn_district,bn_thana,bn_suboffice,bn_postcode,en_division,en_district,en_thana,en_suboffice,en_postcode
3165,সিলেট,সিলেট,গোলাপগঞ্জ,চন্দনপুর,৩১৬৫,Sylhet,Sylhet,Golapganj,Chandanpur,3165
3170,সিলেট,সিলেট,বিয়ানীবাজার,বিয়ানীবাজার,৩১৭০,Sylhet,Sylhet,Bianibazar,Bianibazar,3170
3171,সিলেট,সিলেট,বিয়ানীবাজার,জলঢুপ,৩১৭১,Sylhet,Sylhet,Bianibazar,jaldup,3171
3172,সিলেট,সিলেট,বিয়ানীবাজার,মাথিউরা,৩১৭২,Sylhet,Sylhet,Bianibazar,Mathiura,3172
3173,সিলেট,সিলেট,বিয়ানীবাজার,কুড়ার বাজার,৩১৭৩,Sylhet,Sylhet,Bianibazar,Kurar bazar,3173
3174,সিলেট,সিলেট,বিয়ানীবাজার,সালিয়া বাজার,৩১৭৪,Sylhet,Sylhet,Bianibazar,Salia bazar,3174
3175,সিলেট,সিলেট,বিয়ানীবাজার,চারখাই,৩১৭৫,Sylhet,Sylhet,Bianibazar,Churkai,3175
3180,সিলেট,সিলেট,কানাইঘাট,কানাইঘাট,৩১৮০,Sylhet,Sylhet,Kanaighat,Kanaighat,3180
3181,সিলেট,সিলেট,কানাইঘাট,চটুলবাজার,৩১৮১,Sylhet,Sylhet,Kanaighat,Chatulbazar,3181
3182,সিলেট,সিলেট,কানাইঘাট,মানিকগঞ্জ,৩১৮২,Sylhet,Sylhet,Kanaighat,Manikganj,3182
3183,সিলেট,সিলেট,কানাইঘাট,গাছবাড়ী,৩১৮৩,Sylhet,Sylhet,Kanaighat,Gachbari,3183
3190,সিলেট,সিলেট,জকিগঞ্জ,জকিগঞ্জ,৩১৯০,Sylhet,Sylhet,Jakiganj,Jakiganj,3190
3191,সিলেট,সিলেট,জকিগঞ্জ,ইছামতি,৩১৯১,Sylhet,Sylhet,Jakiganj,Ichhamati,3191
