postcode,bn_division,bn_district,bn_thana,bn_suboffice,bn_postcode,en_division,en_district,en_thana,en_suboffice,en_postcode
5241,রংপুর,দিনাজপুর,চিরিরবন্দর,রাণীরবন্দর,৫২৪১,Rangpur,Dinajpur,Chirirbandar,Ranirbandar,5241
5250,রংপুর,দিনাজপুর,পার্বতীপুর,পার্বতীপুর,৫২৫০,Rangpur,Dinajpur,Parbatipur,Parbatipur,5250
5260,রংপুর,দিনাজপুর,ফুলবাড়ী,ফুলবাড়ী,৫২৬০,Rangpur,Dinajpur,Phulbari,Phulbari,5260
5266,রংপুর,দিনাজপুর,বিরামপুর,বিরামপুর,৫২৬৬,Rangpur,Dinajpur,Mohakhali,Birampur,5266
5270,রংপুর,দিনাজপুর,বাংলা হিলি,বাংলা হিলি,৫২৭০,Rangpur,Dinajpur,Bangla Hili,Bangla Hili,5270
5280,রংপুর,দিনাজপুর,নবাবগঞ্জ,নবাবগঞ্জ,৫২৮০,Rangpur,Dinajpur,Nawabganj,Nawabganj,5280
5281,রংপুর,দিনাজপুর,নবাবগঞ্জ,দাউদপুর,৫২৮১,Rangpur,Dinajpur,Nawabganj,Daudpur,5281
5282,রংপুর,দিনাজপুর,নবাবগঞ্জ,গোপালপুর,৫২৮২,Rangpur,Dinajpur,Nawabganj,Gopalpur,5282
5290,রংপুর,দিনাজপুর,ওসমানপুর,ওসমানপুর,৫২৯০,Rangpur,Dinajpur,Ghoraghat,Osmanpur,5290
5291,রংপুর,দিনাজপুর,ওসমানপুর,ঘোড়াঘাট,৫২৯১,Rangpur,Dinajpur,Ghoraghat,Ghoraghat,5291
5300,রংপুর,নীলফামারী,নীলফামারী সদর,নীলফামারী সদর,৫৩০০,Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari Sadar,5300
5301,রংপুর,নীলফামারী,নীলফামারী সদর,নীলফামারী চিনি মিল,৫৩০১,Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari Sugar Mil,5301
5310,রংপুর,নীলফামারী,সৈয়দপুর,সৈয়দপুর,৫৩১০,Rangpur,Nilphamari,Saidpur,Saidpur,5310
5311,রংপুর,নীলফামারী,সৈয়দপুর,সৈয়দপুর উপশহর,৫৩১১,Rangpur,Nilphamari,Saidpur,Saidpur Upashahar,5311
5320,রংপুর,নীলফামারী,কিশোরীগঞ্জ,কিশোরীগঞ্জ,৫৩২০,Rangpur,Nilphamari,Kishoriganj,Kishoriganj,5320
5330,রংপুর,নীলফামারী,জলঢাকা,জলঢাকা,৫৩৩০,Rangpur,Nilphamari,Jaldhaka,Jaldhaka,5330
5340,রংপুর,নীলফামারী,ডোমার,ডোমার,৫৩৪০,Rangpur,Nilphamari,Domar,Domar,5340
5341,রংপুর,নীলফামারী,ডোমার,চিলাহাটি,৫৩৪১,Rangpur,Nilphamari,Domar,Chilahati,5341
5350,রংপুর,নীলফামারী,ডিমলা,ডিমলা,৫৩৫০,Rangpur,Nilphamari,Dimla,Dimla,5350
5351,রংপুর,নীলফামারী,ডিমলা,ঘাগা খড়িবাড়ি,৫৩৫১,Rangpur,Nilphamari,Dimla,Ghaga Kharibari,5351
5400,রংপুর,রংপুর,রংপুর সদর,রংপুর সদর,৫৪০০,Rangpur,Rangpur,Rangpur Sadar,Rangpur Sadar,5400
